wine_link,name,year,winery,rating,rating_qty,price,body,tannis,sweetness,acidity,notes,pairings,grapes,region,style,alcohol,image
https://www.vivino.com/pulenta-estate-cabernet-sauvignon-iii/w/1153459?year=2016&price_id=26391666,Cabernet Sauvignon (III),2016,Pulenta Estate,4.1,1424,40.99,64.6390775%,48.218905%,14.244792499999999%,39.841245%,"{'oaky': 123, 'black fruit': 100, 'spices': 47, 'red fruit': 46, 'earthy': 35, 'dried fruit': 8, 'yeasty': 6, 'vegetal': 6, 'ageing': 2, 'tropical': 1, 'citrus': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/2nDWnRAfSo-VoyxEmw4osw_pb_x600.png
https://www.vivino.com/bodega-vistalba-corte-b/w/84727?year=2018&price_id=30007388,Corte B,2018,Bodega Vistalba,4.1,1367,21.45,69.935315%,44.160025%,17.1422175%,45.56319499999999%,"{'oaky': 274, 'black fruit': 231, 'earthy': 75, 'red fruit': 66, 'spices': 47, 'dried fruit': 17, 'yeasty': 7, 'floral': 7, 'ageing': 3, 'tree fruit': 2, 'citrus': 1, 'vegetal': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['81%Malbec', '11%Cabernet Sauvignon', '8%Bonarda']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,14.6%,https://images.vivino.com/thumbs/MMIVCLVTSCuZ6zCT4TDRWg_pb_x600.png
https://www.vivino.com/la-posta-pizzella-malbec-pizzella-family-vineyard/w/23293?year=2021&price_id=35077245,Pizzella Malbec (Pizzella Family Vineyard),2021,La Posta,4.1,1260,17.99,64.641445%,25.7785675%,19.558934999999995%,35.46836750000001%,"{'black fruit': 1048, 'oaky': 985, 'earthy': 446, 'red fruit': 349, 'spices': 169, 'yeasty': 50, 'dried fruit': 38, 'floral': 31, 'vegetal': 23, 'ageing': 16, 'citrus': 13, 'tree fruit': 8}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,13.5%,https://images.vivino.com/thumbs/OQ5ZfYnRSk2_M8QlIgHhCw_pb_x600.png
https://www.vivino.com/bodega-y-cavas-de-weinert-malbec/w/2472?year=2010&price_id=21242067,Malbec,2010,Weinert,4.1,1239,38.45,64.92962%,34.70083999999999%,19.859367499999998%,38.231725%,"{'oaky': 449, 'earthy': 363, 'black fruit': 340, 'red fruit': 99, 'spices': 79, 'dried fruit': 56, 'ageing': 12, 'yeasty': 10, 'floral': 9, 'vegetal': 7, 'citrus': 4, 'tropical': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14.5%,https://images.vivino.com/thumbs/QzmcfBCJReuZq6APAWN8_w_pb_x600.png
https://www.vivino.com/benmarco-expresivo/w/86732?year=2013&price_id=11274680,Expresivo,2013,BenMarco,4.1,1233,52.92,67.06372999999999%,26.851892500000005%,18.678250000000002%,37.0047325%,"{'oaky': 559, 'black fruit': 525, 'earthy': 264, 'red fruit': 159, 'spices': 128, 'floral': 27, 'dried fruit': 16, 'yeasty': 15, 'ageing': 9, 'vegetal': 8, 'citrus': 7, 'tree fruit': 4}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/X8LHLyjGRl-fh4DxqnEIkw_pb_x600.png
https://www.vivino.com/rutini-cabernet-malbec/w/16508?year=2022&price_id=38503514,Cabernet - Malbec,2022,Rutini,4.1,1211,33.33,70.95815%,45.797574999999995%,14.8945%,42.498695000000005%,"{'oaky': 902, 'black fruit': 469, 'red fruit': 343, 'earthy': 153, 'spices': 136, 'floral': 46, 'yeasty': 26, 'dried fruit': 25, 'ageing': 19, 'vegetal': 19, 'citrus': 8, 'tree fruit': 4, 'tropical': 1}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,14%,https://images.vivino.com/thumbs/AL7A6dlCTTSyYa-wR_Jxmw_pb_x600.png
https://www.vivino.com/tintonegro-nineteen-fiftyfive-vineyard-malbec/w/1621498?year=2020&price_id=37979104,1955 Vineyard Malbec,2020,Tinto Negro (TintoNegro),4.1,based,93,65.9364875%,39.660875000000004%,22.661559999999998%,39.8562%,"{'oaky': 27, 'black fruit': 18, 'ageing': 3, 'earthy': 3, 'red fruit': 3, 'floral': 2, 'spices': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'La Consulta']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/2-0QJiKISruwxg_GykmUAw_pb_x600.png
https://www.vivino.com/mascota-vineyards-unanime-gran-vino-tinto/w/2273763?year=2019&price_id=38148126,Unánime Gran Vino Tinto,2019,Mascota Vineyards,4.1,1096,21.99,85%,55.6028175%,6.188382500000001%,64.4373475%,"{'oaky': 3407, 'black fruit': 2256, 'earthy': 1252, 'red fruit': 982, 'spices': 778, 'yeasty': 84, 'dried fruit': 75, 'ageing': 57, 'vegetal': 57, 'floral': 43, 'tree fruit': 28, 'citrus': 22, 'tropical': 3}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,14.5%,https://images.vivino.com/thumbs/qj65DvSbSteYib4yYFu-_A_pb_x600.png
https://www.vivino.com/bodega-norton-privada-family-blend/w/3208?year=2019&price_id=31173559,Privada Family Blend,2019,Bodega Norton,4.1,1058,24.99,85%,55.6604375%,9.3252925%,63.572575%,"{'oaky': 1126, 'black fruit': 984, 'earthy': 539, 'red fruit': 343, 'spices': 220, 'yeasty': 68, 'floral': 45, 'dried fruit': 41, 'ageing': 33, 'tree fruit': 20, 'vegetal': 15, 'tropical': 6, 'citrus': 5}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Malbec', 'Merlot']","['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Bordeaux Blend,14.7%,https://images.vivino.com/thumbs/eyj_aKFcSlWuVok812bb6w_pb_x600.png
https://www.vivino.com/kaiken-francis-mallmann-disobedience-red-blend/w/9690747?year=2019&price_id=37238158,Francis Mallmann Disobedience Red Blend,2019,Kaiken,4.1,1049,33.99,,,,,"{'black fruit': 57, 'oaky': 29, 'earthy': 19, 'red fruit': 5, 'spices': 3, 'vegetal': 3, 'yeasty': 2, 'floral': 2, 'dried fruit': 1}",,,"['Argentina', 'Mendoza']",,,https://images.vivino.com/thumbs/cjhG5Hw7SF21WrQ8U4dNkg_pb_x600.png
https://www.vivino.com/la-espera-la-espera-kurt-heinlein-blend/w/1487776?year=2023&price_id=38103667,La Espera Kurt Heinlein Blend,2023,Funckenhausen,4.1,based,16.97,73.804325%,60.092830000000006%,30.042195%,51.8001%,"{'oaky': 8, 'spices': 4, 'earthy': 2, 'dried fruit': 1, 'red fruit': 1, 'vegetal': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Shiraz/Syrah', 'Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,,https://images.vivino.com/thumbs/PIFaP8wCSPqMzrteaVRtkA_pb_x600.png
https://www.vivino.com/la-espera-la-espera-kurt-heinlein-blend/w/1487776?year=2022&price_id=34453475,La Espera Kurt Heinlein Blend,2022,Funckenhausen,4.1,based,16.99,73.804325%,60.092830000000006%,30.042195%,51.8001%,"{'oaky': 8, 'spices': 4, 'earthy': 2, 'dried fruit': 1, 'red fruit': 1, 'vegetal': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Shiraz/Syrah', 'Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,,https://images.vivino.com/thumbs/PIFaP8wCSPqMzrteaVRtkA_pb_x600.png
https://www.vivino.com/bodega-vistalba-tomero-single-vineyard-malbec/w/9396847?year=2022&price_id=35309986,Tomero Single Vineyard Malbec,2022,Bodega Vistalba,4.1,based,13.99,53.0979375%,41.608565000000006%,34.400312500000005%,45.28815%,"{'red fruit': 4, 'black fruit': 2, 'earthy': 2, 'oaky': 1, 'tropical': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/vddoWn_VQDSSacHgmL_J7Q_pb_x600.png
https://www.vivino.com/mendel-winery-malbec/w/13789?year=2017&price_id=21040887,Malbec,2017,Mendel,4.1,960,29.39,66.405165%,31.022487500000004%,19.3847575%,35.879259999999995%,"{'oaky': 494, 'black fruit': 452, 'earthy': 162, 'red fruit': 121, 'spices': 91, 'floral': 27, 'dried fruit': 26, 'ageing': 15, 'yeasty': 12, 'vegetal': 8, 'citrus': 3, 'tree fruit': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14.7%,https://images.vivino.com/thumbs/1nk0TzqaTQKauReEtF6ukg_pb_x600.png
https://www.vivino.com/jorjao-reserva-malbec/w/7706813?year=2023&price_id=38218116,Reserva Malbec,2023,Jorjão,4.1,based,24.83,62.073634999999996%,32.6448075%,10.117814999999997%,35.524545%,"{'black fruit': 32, 'oaky': 11, 'spices': 10, 'earthy': 10, 'red fruit': 9, 'floral': 2, 'vegetal': 2, 'dried fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/w1bidKfeRuijy_JLoXBa0Q_150x200.jpg
https://www.vivino.com/bodega-vistalba-corte-b/w/84727?year=2019&price_id=31033907,Corte B,2019,Bodega Vistalba,4.1,852,22.06,69.935315%,44.160025%,17.1422175%,45.56319499999999%,"{'oaky': 274, 'black fruit': 231, 'earthy': 75, 'red fruit': 66, 'spices': 47, 'dried fruit': 17, 'yeasty': 7, 'floral': 7, 'ageing': 3, 'tree fruit': 2, 'citrus': 1, 'vegetal': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['80%Malbec', '14%Cabernet Sauvignon', '6%Bonarda']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,13.5%,https://images.vivino.com/thumbs/MMIVCLVTSCuZ6zCT4TDRWg_pb_x600.png
https://www.vivino.com/tikal-patriota-malbec-bonarda/w/1506316?year=2018&price_id=37358706,Patriota Malbec - Bonarda,2018,Tikal,4.1,815,24.14,64.26938750000001%,30.409025%,20.372949999999996%,37.11534%,"{'black fruit': 456, 'oaky': 436, 'earthy': 290, 'red fruit': 235, 'spices': 131, 'yeasty': 40, 'floral': 27, 'dried fruit': 23, 'vegetal': 13, 'ageing': 11, 'citrus': 8, 'tree fruit': 7, 'tropical': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Malbec', 'Bonarda']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,13.5%,https://images.vivino.com/thumbs/D9_5cHiuRAyP92lp2vbSzg_pb_x600.png
https://www.vivino.com/trapiche-medalla-malbec-mendoza-red-wine-v/w/5662688?year=2022&price_id=38562795,Medalla Malbec,2022,Trapiche,4.1,832,37.50,63.1877475%,34.9552075%,23.305755%,38.120025%,"{'oaky': 366, 'black fruit': 318, 'earthy': 123, 'red fruit': 108, 'spices': 67, 'yeasty': 19, 'ageing': 17, 'dried fruit': 14, 'floral': 14, 'vegetal': 3, 'tree fruit': 2, 'citrus': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14.5%,https://images.vivino.com/thumbs/GulWWtZ8S0yNDepoz0DmLg_pb_x600.png
https://www.vivino.com/catena-appellation-la-consulta-malbec/w/1213151?year=2016&price_id=21244408,Appellation La Consulta Malbec,2016,Catena,4.1,786,29.99,64.443675%,25.094282500000006%,20.639115000000004%,33.485185%,"{'black fruit': 443, 'oaky': 375, 'earthy': 190, 'red fruit': 141, 'spices': 69, 'floral': 24, 'yeasty': 19, 'dried fruit': 12, 'ageing': 9, 'tree fruit': 8, 'vegetal': 7, 'tropical': 3, 'citrus': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'La Consulta']",Argentinian Uco Valley Malbec Red,13%,https://images.vivino.com/thumbs/HWewxQKjQoWlQhnr96CnPQ_pb_x600.png
https://www.vivino.com/mariflor-malbec/w/1236984?year=2020&price_id=35534059,Malbec,2020,Mariflor,4.1,764,34.67,64.698355%,42.71362499999999%,23.584339999999997%,41.41591749999999%,"{'black fruit': 191, 'oaky': 185, 'earthy': 82, 'spices': 38, 'red fruit': 37, 'floral': 14, 'yeasty': 6, 'dried fruit': 6, 'ageing': 5, 'citrus': 3, 'tree fruit': 3, 'tropical': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,15%,https://images.vivino.com/thumbs/UX2_KUw_SIG2HJltbSTiZQ_pb_x600.png
https://www.vivino.com/zuccardi-poligonos-paraje-altamira-malbec/w/6111557?year=2018&price_id=26834480,Poligonos Paraje Altamira Malbec,2018,Zuccardi,4.1,753,32.54,60.323025%,40.7329775%,13.487660000000002%,41.44592250000001%,"{'black fruit': 91, 'red fruit': 58, 'earthy': 54, 'oaky': 44, 'spices': 29, 'floral': 11, 'yeasty': 6, 'dried fruit': 3, 'ageing': 2, 'vegetal': 2, 'citrus': 2, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,14.6%,https://images.vivino.com/thumbs/3eUy2qGETYWWwaQrDuqBJA_pb_x600.png
https://www.vivino.com/susana-balbo-signature-barrel-fermented-torrontes/w/2976606?year=2022&price_id=36389673,Signature Barrel Fermented Torrontés,2022,Susana Balbo,4.1,689,16.02,52.8235175%,,5.134404999999999%,59.761415%,"{'citrus': 274, 'tree fruit': 249, 'tropical': 181, 'earthy': 150, 'oaky': 127, 'floral': 50, 'yeasty': 48, 'vegetal': 46, 'spices': 37, 'ageing': 13, 'red fruit': 6, 'dried fruit': 2}","['vegetarian', 'spicy food', 'aperitif']",['100%Torrontés'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Torrontés,13.4%,https://images.vivino.com/thumbs/mNm2xGRKT0erz7kdy8J4Pw_pb_x600.png
https://www.vivino.com/kaiken-francis-mallmann-disobedience-red-blend/w/9690747?year=2020&price_id=37897829,Francis Mallmann Disobedience Red Blend,2020,Kaiken,4.1,674,33.99,,,,,"{'black fruit': 57, 'oaky': 29, 'earthy': 19, 'red fruit': 5, 'spices': 3, 'vegetal': 3, 'yeasty': 2, 'floral': 2, 'dried fruit': 1}",,,"['Argentina', 'Mendoza']",,14%,https://images.vivino.com/thumbs/cjhG5Hw7SF21WrQ8U4dNkg_pb_x600.png
https://www.vivino.com/alta-vista-terroir-selection-malbec/w/1149367?year=2018&price_id=26610922,Terroir Selection Malbec,2018,Alta Vista,4.1,653,25.64,66.717445%,32.52245%,19.997737499999996%,36.68342%,"{'oaky': 504, 'black fruit': 429, 'earthy': 146, 'red fruit': 89, 'spices': 76, 'yeasty': 24, 'dried fruit': 12, 'floral': 11, 'tree fruit': 6, 'ageing': 5, 'vegetal': 4, 'citrus': 2, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,14.5%,https://images.vivino.com/thumbs/9PRES-idQUyZHbLFqbslrA_pb_x600.png
https://www.vivino.com/carmelo-patti-cabernet-sauvignon/w/1141355?year=2012&price_id=19093754,Cabernet Sauvignon,2012,Carmelo Patti,4.1,600,40.80,60.29253%,50.125265000000006%,11.596000000000004%,44.062757500000004%,"{'oaky': 162, 'black fruit': 121, 'earthy': 87, 'spices': 36, 'red fruit': 30, 'yeasty': 7, 'vegetal': 6, 'dried fruit': 6, 'ageing': 4, 'floral': 3, 'citrus': 2, 'tree fruit': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Cabernet Sauvignon,14%,https://images.vivino.com/thumbs/GBk0gPRQTp-M-zIrkijaHw_pb_x600.png
https://www.vivino.com/familia-schroeder-saurus-select-pinot-noir/w/2572?year=2020&price_id=33920740,Saurus Select Pinot Noir,2020,Familia Schroeder,4.1,599,18.49,42.189280000000004%,18.4290225%,13.0690125%,45.8304225%,"{'red fruit': 165, 'oaky': 89, 'earthy': 76, 'black fruit': 39, 'spices': 14, 'yeasty': 5, 'dried fruit': 4, 'tree fruit': 4, 'floral': 3, 'citrus': 2, 'ageing': 1, 'vegetal': 1, 'tropical': 1}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['100%Pinot Noir'],"['Argentina', 'Patagonia']",Argentinian Pinot Noir,13.5%,https://images.vivino.com/thumbs/UQZqLyzNTvenyC2g7qCrkA_pb_x600.png
https://www.vivino.com/siete-fincas-gran-secreto-malbec/w/1505876?year=2019&price_id=35010440,Gran Secreto Malbec,2019,Siete Fincas,4.1,based,49.98,68.0064%,36.843334999999996%,21.419470000000004%,32.93576%,"{'oaky': 15, 'black fruit': 11, 'earthy': 6, 'yeasty': 2, 'floral': 2, 'spices': 1, 'red fruit': 1, 'dried fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/PczHJXVxSGmifIv6sTGLxw_pb_x600.png
https://www.vivino.com/altocedro-old-vine-reserva-malbec/w/1118600?year=2017&price_id=29269546,Old Vine Reserva Malbec,2017,Altocedro,4.1,550,32.99,67.1081525%,32.4788375%,19.874117499999993%,35.520044999999996%,"{'oaky': 162, 'black fruit': 155, 'earthy': 56, 'spices': 35, 'red fruit': 26, 'floral': 10, 'dried fruit': 9, 'yeasty': 7, 'ageing': 6, 'vegetal': 4}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,15%,https://images.vivino.com/thumbs/-uUvaYTQQu2dqwaJpXxELw_pb_x600.png
https://www.vivino.com/los-haroldos-gran-corte-edicion-limitada-mendoza/w/6543479?year=2017&price_id=22673043,Gran Corte Edición Limitada,2017,Los Haroldos,4.1,548,15.99,,,,,"{'oaky': 52, 'black fruit': 31, 'earthy': 14, 'red fruit': 13, 'spices': 11, 'citrus': 3, 'ageing': 1, 'dried fruit': 1, 'yeasty': 1, 'tree fruit': 1, 'floral': 1}",,,"['Argentina', 'Mendoza']",,14%,https://images.vivino.com/thumbs/eTh6oJ53RcCgyLKrPhpH3Q_pb_x600.png
https://www.vivino.com/achaval-ferrer-cabernet-franc/w/1374212?year=2020&price_id=34854206,Cabernet Franc,2020,Achaval-Ferrer,4.1,536,22.67,55.27783%,47.536249999999995%,17.514824999999995%,64.20086%,"{'oaky': 100, 'red fruit': 74, 'earthy': 62, 'black fruit': 54, 'spices': 29, 'vegetal': 9, 'floral': 6, 'yeasty': 5, 'citrus': 3, 'ageing': 2, 'dried fruit': 2, 'tree fruit': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza']",Argentinian Mendoza Cabernet Franc Red,,https://images.vivino.com/thumbs/Sx04vEMSRhyAPhrxV519Kw_pb_x600.png
https://www.vivino.com/catena-appellation-vista-flores-malbec/w/1298707?year=2021&price_id=34916237,Appellation Vista Flores Malbec,2021,Catena,4.1,530,17.99,65.3931775%,23.477737500000003%,15.855124999999997%,33.028785%,"{'oaky': 730, 'black fruit': 633, 'earthy': 322, 'red fruit': 235, 'spices': 138, 'floral': 45, 'yeasty': 33, 'dried fruit': 24, 'vegetal': 17, 'ageing': 12, 'tree fruit': 8, 'citrus': 5, 'tropical': 3}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Vista Flores']",Argentinian Uco Valley Malbec Red,13%,https://images.vivino.com/thumbs/eSHqFS8DS62NVukcidhpmQ_pb_x600.png
https://www.vivino.com/teho-malbec/w/1417495?year=2019&price_id=38409278,Malbec,2019,Teho,4.1,based,49.99,68.46993499999999%,26.8596875%,23.910355000000003%,31.6720525%,"{'earthy': 15, 'oaky': 14, 'black fruit': 13, 'spices': 4, 'ageing': 3, 'red fruit': 3, 'yeasty': 1, 'tree fruit': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/rsp6lVEUTKqJj59OmyjqCw_150x200.jpg
https://www.vivino.com/zuccardi-emma-bonarda/w/1262193?year=2020&price_id=30743902,Emma Bonarda,2020,Zuccardi,4.1,529,41.99,47.893355%,24.569075000000005%,17.91293%,69.18969999999999%,"{'black fruit': 218, 'oaky': 118, 'earthy': 99, 'red fruit': 90, 'spices': 38, 'floral': 24, 'dried fruit': 9, 'vegetal': 6, 'yeasty': 5, 'citrus': 3, 'ageing': 2, 'tree fruit': 1}","['veal', 'pork', 'poultry', 'game (deer, venison)']",['Bonarda'],"['Argentina', 'Mendoza']",Argentinian Bonarda,,https://images.vivino.com/thumbs/V1CqPlvJQMKlzP0dK-HsaA_pb_x600.png
https://www.vivino.com/alta-vista-terroir-selection-malbec/w/1149367?year=2019&price_id=31273602,Terroir Selection Malbec,2019,Alta Vista,4.1,512,25.64,66.717445%,32.52245%,19.997737499999996%,36.68342%,"{'oaky': 504, 'black fruit': 429, 'earthy': 146, 'red fruit': 89, 'spices': 76, 'yeasty': 24, 'dried fruit': 12, 'floral': 11, 'tree fruit': 6, 'ageing': 5, 'vegetal': 4, 'citrus': 2, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,14.5%,https://images.vivino.com/thumbs/9PRES-idQUyZHbLFqbslrA_pb_x600.png
https://www.vivino.com/catena-appellation-san-carlos-cabernet-franc/w/2447444?year=2021&price_id=36918599,Appellation San Carlos Cabernet Franc,2021,Catena,4.1,508,23.70,45.285885%,54.7618625%,10.438904999999998%,53.35114%,"{'black fruit': 509, 'oaky': 479, 'spices': 362, 'red fruit': 255, 'earthy': 209, 'vegetal': 42, 'yeasty': 23, 'floral': 23, 'ageing': 15, 'dried fruit': 14, 'citrus': 5, 'tree fruit': 2, 'tropical': 1}","['beef', 'lamb', 'pork', 'vegetarian', ""goat's milk cheese"", 'cured meat']",['Cabernet Franc'],"['Argentina', 'Mendoza', 'Uco Valley', 'San Carlos']",Argentinian Uco Valley Cabernet Franc Red,13.5%,https://images.vivino.com/thumbs/55RNByroST-Eo1UQPIIv8g_pb_x600.png
https://www.vivino.com/chacra-nacha-pinot-noir-rose-patagonia/w/7571956?year=2023&price_id=36670206,Nacha Pinot Noir Rosé,2023,Chacra,4.1,based,29.99,45.15318249999999%,,19.1537975%,49.305150000000005%,"{'red fruit': 42, 'citrus': 8, 'earthy': 4, 'yeasty': 2, 'oaky': 2, 'floral': 1, 'vegetal': 1}","['pork', 'shellfish', 'vegetarian', 'poultry', 'mild and soft cheese', 'aperitif']",['Pinot Noir'],"['Argentina', 'Patagonia']",Argentinian Rosé,,https://images.vivino.com/thumbs/AAYiQBaXQJGQQ0hDmG3AMg_pb_x600.png
https://www.vivino.com/lagarde-guarda-malbec/w/2067314?year=2020&price_id=36595165,Guarda Malbec,2020,Lagarde,4.1,481,24.99,61.04311250000001%,33.31041749999999%,20.619295%,38.354557500000006%,"{'oaky': 290, 'black fruit': 166, 'red fruit': 104, 'earthy': 93, 'spices': 60, 'floral': 14, 'citrus': 7, 'dried fruit': 6, 'yeasty': 6, 'vegetal': 4, 'ageing': 3, 'tree fruit': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,,https://images.vivino.com/thumbs/CLkCgGGpSmefU6LMU_-Tyg_pb_x600.png
