wine_link,name,year,winery,rating,rating_qty,price,body,tannis,sweetness,acidity,notes,pairings,grapes,region,style,alcohol,image
https://www.vivino.com/altos-del-plata-cabernet-sauvignon/w/1181213?year=2019&price_id=31456345,Cabernet Sauvignon,2019,Altos del Plata,3.8,750,14.69,62.947135%,53.04100999999999%,6.8994775000000015%,44.88845%,"{'oaky': 134, 'black fruit': 106, 'earthy': 63, 'red fruit': 44, 'spices': 38, 'yeasty': 11, 'ageing': 10, 'floral': 7, 'vegetal': 7, 'dried fruit': 4, 'citrus': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/SeluMKFfReqvSa_ux1uGXA_pb_x600.png
https://www.vivino.com/bodega-piedra-negra-reserve-malbec-mendoza/w/1245706?year=2020&price_id=35191796,Reserve Malbec Mendoza,2020,Bodega Piedra Negra,3.8,739,23.09,65.0772375%,30.271049999999995%,18.622475%,36.1961175%,"{'black fruit': 335, 'oaky': 322, 'earthy': 138, 'red fruit': 104, 'spices': 67, 'yeasty': 20, 'ageing': 15, 'dried fruit': 14, 'floral': 12, 'citrus': 8, 'vegetal': 4, 'tree fruit': 4}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,14.5%,https://images.vivino.com/thumbs/Fr8uiVcESzWZUpM_F5vFKg_pb_x600.png
https://www.vivino.com/alma-4-sparkling-pinot-rose/w/1578076?year=2020&price_id=38320723,Sparkling Pinot Rosé,2020,Alma 4,3.8,based,,28.368584999999996%,,,75.43634999999999%,"{'red fruit': 17, 'tree fruit': 10, 'citrus': 7, 'yeasty': 7, 'ageing': 6, 'dried fruit': 1, 'vegetal': 1, 'earthy': 1}","['shellfish', 'any junk food will do', 'appetizers and snacks', 'lean fish', 'aperitif']",['Pinot Noir'],"['Argentina', 'Mendoza']",Argentinian Mendoza Sparkling,,https://images.vivino.com/thumbs/fK4NhNo_Qyi2T5yzekYJ5w_150x200.jpg
https://www.vivino.com/ar-malacara-malbec/w/5584558?year=2019&price_id=27682000,Malbec,2019,Malacara,3.8,692,17.84,57.44202%,34.47215%,18.070905%,35.138535%,"{'black fruit': 46, 'oaky': 44, 'earthy': 14, 'spices': 13, 'red fruit': 13, 'tropical': 2, 'ageing': 1, 'vegetal': 1, 'floral': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14%,https://images.vivino.com/thumbs/hFPqgF_vR5-w_a4aJUrUwA_pb_x600.png
https://www.vivino.com/altos-las-hormigas-malbec-clasico/w/1157077?year=2021&price_id=38614336,Malbec (Clásico),2021,Altos Las Hormigas,3.8,709,24.99,58.9707775%,30.494425%,18.564587500000002%,39.069275%,"{'black fruit': 624, 'oaky': 516, 'earthy': 358, 'red fruit': 260, 'spices': 149, 'floral': 36, 'yeasty': 25, 'dried fruit': 17, 'citrus': 17, 'ageing': 14, 'tropical': 10, 'vegetal': 7, 'tree fruit': 7}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,13.5%,https://images.vivino.com/thumbs/e2nz5eJpTfuZ98kkLvKTlg_pb_x600.png
https://www.vivino.com/sur-de-los-andes-malbec/w/24874?year=2022&price_id=35074585,Malbec,2022,Sur de Los Andes,3.8,based,15.74,65.4029175%,23.3395325%,11.790744999999998%,35.342555000000004%,"{'black fruit': 42, 'oaky': 27, 'red fruit': 10, 'earthy': 8, 'spices': 4, 'ageing': 2, 'yeasty': 2, 'floral': 2, 'dried fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/PYWPZBXAQ9yYaZdpfk8ypw_pb_x600.png
https://www.vivino.com/gascon-malbec/w/84569?year=2021&price_id=31194146,Malbec,2021,Gascon,3.8,638,17.97,65.93666%,22.467699999999997%,14.530729999999998%,34.162632499999994%,"{'black fruit': 1602, 'oaky': 1052, 'earthy': 568, 'red fruit': 417, 'spices': 260, 'yeasty': 79, 'dried fruit': 40, 'vegetal': 28, 'floral': 25, 'ageing': 21, 'citrus': 20, 'tree fruit': 17, 'tropical': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14%,https://images.vivino.com/thumbs/z4LeNFPzSmWx64Qp26uXwQ_pb_x600.png
https://www.vivino.com/ar-suter-lujuria-malbec/w/1193625?year=2022&price_id=34251903,Lujuria Malbec,2022,Suter,3.8,based,17.84,66.2582925%,22.822970000000005%,17.159209999999998%,30.731342499999997%,"{'red fruit': 22, 'earthy': 21, 'oaky': 13, 'black fruit': 9, 'tropical': 2, 'ageing': 1, 'floral': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/zZTR3QEbQ3iz1q4nJ-fLIw_pb_x600.png
https://www.vivino.com/zuccardi-serie-a-bonarda/w/19437?year=2020&price_id=30642269,Serie A Bonarda,2020,Zuccardi,3.8,579,22.50,46.29479499999999%,25.375157499999993%,20.858209999999996%,69.06701749999999%,"{'black fruit': 271, 'oaky': 158, 'red fruit': 103, 'earthy': 97, 'spices': 62, 'floral': 26, 'yeasty': 16, 'vegetal': 11, 'ageing': 10, 'dried fruit': 8, 'tropical': 4, 'citrus': 3, 'tree fruit': 1}","['veal', 'pork', 'poultry', 'game (deer, venison)']",['100%Bonarda'],"['Argentina', 'Mendoza']",Argentinian Bonarda,13%,https://images.vivino.com/thumbs/CE8qHtBxTzissh6FiyRZmA_pb_x600.png
https://www.vivino.com/crios-cabernet-sauvignon/w/86724?year=2019&price_id=30492283,Cabernet Sauvignon,2019,Crios,3.8,572,17.84,63.555144999999996%,54.307829999999996%,8.94972%,47.75727499999999%,"{'black fruit': 134, 'oaky': 111, 'earthy': 44, 'red fruit': 31, 'spices': 20, 'yeasty': 14, 'dried fruit': 8, 'citrus': 8, 'tree fruit': 7, 'floral': 5, 'tropical': 3, 'vegetal': 2, 'ageing': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Agrelo']",Argentinian Cabernet Sauvignon,14.5%,https://images.vivino.com/thumbs/p_jRdb9CS_S0-k4zgYxXAQ_pb_x600.png
https://www.vivino.com/domaine-bousquet-gualtallary-organic-malbec-valle-de-uco/w/1310572?year=2022&price_id=34894202,Organic Malbec,2022,Domaine Bousquet,3.8,578,12.99,61.86002500000001%,31.418917500000006%,16.946115000000002%,40.600055%,"{'black fruit': 726, 'oaky': 428, 'red fruit': 295, 'earthy': 227, 'spices': 174, 'dried fruit': 36, 'yeasty': 35, 'vegetal': 17, 'ageing': 14, 'floral': 14, 'citrus': 14, 'tree fruit': 10, 'tropical': 3}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Tupungato Malbec Red,14%,https://images.vivino.com/thumbs/mD4mF1FcR8GzpOotdC7ZTw_pb_x600.png
https://www.vivino.com/terrazas-de-los-andes-reserva-cabernet-sauvignon/w/3481?year=2021&price_id=38538872,Reserva Cabernet Sauvignon,2021,Terrazas de los Andes,3.8,566,18.99,62.958560000000006%,55.5685575%,11.0033%,46.344159999999995%,"{'oaky': 314, 'black fruit': 281, 'earthy': 118, 'red fruit': 83, 'spices': 81, 'dried fruit': 22, 'yeasty': 15, 'ageing': 14, 'vegetal': 10, 'floral': 7, 'tree fruit': 5, 'citrus': 5}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Cabernet Sauvignon,14%,https://images.vivino.com/thumbs/PEjKPdDTSyCDwwlpojlY_g_pb_x600.png
https://www.vivino.com/alamos-red-blend/w/1225291?year=2020&price_id=26591568,Red Blend,2020,Alamos,3.8,556,13.64,66.267835%,40.59932%,29.052952500000004%,54.107504999999996%,"{'black fruit': 300, 'oaky': 160, 'earthy': 105, 'red fruit': 99, 'spices': 44, 'yeasty': 15, 'citrus': 12, 'tree fruit': 12, 'ageing': 8, 'floral': 7, 'vegetal': 6, 'dried fruit': 3, 'tropical': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,13.6%,https://images.vivino.com/thumbs/8leoAV-sR36hlDVzoedHrQ_pb_x600.png
https://www.vivino.com/domaine-bousquet-gualtallary-hunuc-reserve-organic-malbec/w/6320631?year=2021&price_id=33436140,Hunuc Reserve Organic Malbec,2021,Domaine Bousquet,3.8,based,25.19,63.784687500000004%,38.4092675%,15.160374999999998%,34.7278%,"{'oaky': 11, 'red fruit': 6, 'black fruit': 6, 'spices': 3}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,14.5%,https://images.vivino.com/thumbs/4KmuzHvrRf-az0svqsFswA_pb_x600.png
https://www.vivino.com/new-age-sweet-red/w/4118622?price_id=35467615,Sweet Red,N.V.,New Age,3.8,538,13.95, 67.5%, 43.8287%, 42.3981%, 58.2269%,"{'citrus': 28, 'red fruit': 17, 'oaky': 5, 'tree fruit': 3, 'ageing': 1, 'black fruit': 1, 'dried fruit': 1, 'tropical': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Bonarda', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,7%,https://images.vivino.com/thumbs/9s_1QLgDReqTIx_PR7R5Wg_pb_x600.png
https://www.vivino.com/viejo-isaias-reserva-malbec/w/1275017?year=2020&price_id=33645000,Reserva Malbec,2020,Viejo Isaías,3.8,based,18.89,62.276349999999994%,28.882849999999998%,16.773080000000004%,37.4928175%,"{'oaky': 14, 'red fruit': 8, 'earthy': 5, 'black fruit': 4, 'spices': 3}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/CZmsYhqvS-e3fxYDCXLeqw_pb_x600.png
https://www.vivino.com/cigar-box-old-vine-malbec/w/4964521?year=2021&price_id=34470670,Old Vine Malbec,2021,Cigar Box,3.8,510,17.99,64.0143375%,25.6229625%,16.235657500000002%,37.120475000000006%,"{'oaky': 321, 'black fruit': 159, 'earthy': 151, 'red fruit': 77, 'spices': 33, 'yeasty': 13, 'dried fruit': 10, 'ageing': 9, 'floral': 9, 'vegetal': 4, 'tree fruit': 2, 'citrus': 2}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14%,https://images.vivino.com/thumbs/19_DMvH4RGOk54Dooq4-MA_pb_x600.png
https://www.vivino.com/dona-paula-estate-malbec/w/1489350?year=2022&price_id=35847769,Estate Malbec,2022,Doña Paula,3.8,511,19.17,62.4657325%,27.488825%,17.014942499999997%,37.689274999999995%,"{'black fruit': 943, 'oaky': 622, 'earthy': 422, 'red fruit': 333, 'spices': 253, 'floral': 98, 'yeasty': 44, 'dried fruit': 33, 'vegetal': 20, 'ageing': 14, 'citrus': 14, 'tree fruit': 8, 'tropical': 5}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,14.5%,https://images.vivino.com/thumbs/qT3hIy24SiK7b77cS7nZ6A_pb_x600.png
https://www.vivino.com/new-age-sweet-rose/w/8862316?price_id=24692828,Sweet Rosé,N.V.,New Age,3.8,507,14.99, 42.5%,, 26.717%, 40.7396%,"{'citrus': 29, 'red fruit': 7, 'tree fruit': 7, 'floral': 3, 'tropical': 1, 'earthy': 1}","['pork', 'shellfish', 'vegetarian', 'poultry', 'mild and soft cheese', 'aperitif']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Rosé,11%,https://images.vivino.com/thumbs/2C4sZiw2Tlyyl4S6OlMJBA_pb_x600.png
https://www.vivino.com/santa-julia-dulce-sweet-tinto/w/1193770?year=2023&price_id=35594109,Dulce Sweet Tinto,2023,Santa Julia,3.8,based,12.99,,,,,"{'oaky': 3, 'red fruit': 2, 'black fruit': 1, 'yeasty': 1}",,['Bonarda'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",,,https://images.vivino.com/thumbs/PSEaaVy6QIi9bs-P4togLA_pb_x600.png
https://www.vivino.com/alamos-cabernet-sauvignon/w/1387085?year=2023&price_id=37421840,Cabernet Sauvignon,2023,Alamos,3.8,503,12.95,64.1238925%,53.430295%,10.191835000000001%,44.4088625%,"{'oaky': 624, 'black fruit': 494, 'red fruit': 246, 'spices': 204, 'earthy': 170, 'yeasty': 26, 'ageing': 16, 'vegetal': 16, 'dried fruit': 15, 'floral': 14, 'citrus': 12, 'tree fruit': 10}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,13.5%,https://images.vivino.com/thumbs/kWIHfSG1Tlyrxdz8n-p2_w_pb_x600.png
https://www.vivino.com/lopez-chateau-vieux-malbec/w/9213710?year=2021&price_id=38542064,Château Vieux Malbec,2021,López,3.8,based,22.50,52.254475%,44.41629%,27.249137500000003%,46.1111525%,"{'oaky': 3, 'red fruit': 2, 'earthy': 2, 'black fruit': 1, 'spices': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/gcRO-l1pS0e9twoJHJJ7Mg_pb_x600.png
https://www.vivino.com/antigal-uno-malbec/w/1110421?year=2020&price_id=35539531,UNO Malbec,2020,Antigal,3.8,475,16.99,64.060825%,28.7718475%,16.7098325%,37.436907500000004%,"{'oaky': 1281, 'black fruit': 1012, 'earthy': 542, 'red fruit': 414, 'spices': 213, 'yeasty': 58, 'dried fruit': 44, 'floral': 37, 'vegetal': 25, 'ageing': 21, 'tree fruit': 11, 'citrus': 10, 'tropical': 2}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,13.9%,https://images.vivino.com/thumbs/NUS2wC1gS3CU9GMVCgJ_oQ_pb_x600.png
https://www.vivino.com/dos-minas-torrontes/w/1726521?year=2024&price_id=37479804,Torrontés,2024,Dos Minas,3.8,based,12.99,54.297715%,,5.903147500000001%,57.28960000000001%,"{'tree fruit': 56, 'citrus': 32, 'tropical': 28, 'floral': 18, 'earthy': 17, 'yeasty': 2, 'vegetal': 2, 'oaky': 2, 'spices': 1, 'red fruit': 1}","['vegetarian', 'spicy food', 'aperitif']",['Torrontés'],"['Argentina', 'Salta', 'Calchaqui Valley', 'Cafayate Valley']",Argentinian Torrontés,,https://images.vivino.com/thumbs/S5iLigi_QZOdEIt1v2m-gA_pb_x600.png
https://www.vivino.com/terrazas-de-los-andes-reserva-chardonnay/w/1132928?year=2022&price_id=38160143,Reserva Chardonnay,2022,Terrazas de los Andes,3.8,457,22.95,54.026334999999996%,,16.619275000000002%,42.52079499999999%,"{'oaky': 338, 'tree fruit': 205, 'citrus': 128, 'earthy': 80, 'tropical': 67, 'yeasty': 54, 'ageing': 36, 'vegetal': 29, 'floral': 16, 'spices': 6, 'black fruit': 6, 'red fruit': 2, 'dried fruit': 2}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,14%,https://images.vivino.com/thumbs/z1EeCc9QTXO93AFN4DNToQ_pb_x600.png
https://www.vivino.com/layer-cake-malbec/w/86246?year=2022&price_id=34337212,Malbec,2022,Layer Cake,3.8,448,20.95,66.874955%,22.072010000000006%,17.367175000000003%,33.229130000000005%,"{'oaky': 591, 'black fruit': 404, 'earthy': 321, 'red fruit': 198, 'spices': 78, 'yeasty': 36, 'dried fruit': 25, 'ageing': 22, 'vegetal': 14, 'tree fruit': 9, 'citrus': 6, 'floral': 5, 'tropical': 2}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,14.5%,https://images.vivino.com/thumbs/2NzZouDgSHmtix845tpJpA_pb_x600.png
https://www.vivino.com/ver-sacrum-garnacha/w/4018332?year=2020&price_id=30463510,Garnacha,2020,Ver Sacrum,3.8,434,23.09,,,,,"{'red fruit': 112, 'earthy': 36, 'floral': 18, 'oaky': 11, 'spices': 8, 'black fruit': 8, 'yeasty': 6, 'citrus': 6, 'tree fruit': 4, 'ageing': 1, 'tropical': 1}",,['100%Grenache'],"['Argentina', 'Mendoza']",,,https://images.vivino.com/thumbs/ESyMKtcFQBiV6kb_aT_lAg_pb_x600.png
https://www.vivino.com/cueva-de-las-manos-malbec/w/2556365?year=2022&price_id=37075486,Malbec,2022,Cueva de Las Manos,3.8,based,20.99,58.2634075%,25.057570000000005%,16.39117%,39.5512625%,"{'black fruit': 11, 'oaky': 6, 'ageing': 1, 'spices': 1, 'red fruit': 1, 'dried fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/o4zNr8LrToilhrVN9VraqQ_pb_x600.png
https://www.vivino.com/andeluna-cellars-thirteen-zero-zero-malbec/w/80339?year=2022&price_id=36956174,1300 Malbec,2022,Andeluna,3.8,397,17.84,59.55942499999999%,28.555947499999995%,18.774050000000003%,37.73304%,"{'oaky': 382, 'black fruit': 315, 'red fruit': 153, 'earthy': 119, 'spices': 70, 'floral': 32, 'tree fruit': 15, 'ageing': 12, 'yeasty': 11, 'dried fruit': 10, 'citrus': 10, 'vegetal': 6, 'tropical': 2}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,13%,https://images.vivino.com/thumbs/C4U3b8qsSz6j7grVZp-CSA_pb_x600.png
https://www.vivino.com/cara-sur-moscatel-tinto-valle-de-calingasta/w/4176996?year=2022&price_id=36146843,Moscatel Tinto,2022,Cara Sur,3.8,based,34,,,,,"{'red fruit': 29, 'earthy': 12, 'floral': 10, 'spices': 7, 'black fruit': 3, 'oaky': 1, 'citrus': 1}",,['Moscatel'],"['Argentina', 'San Juan']",,,https://images.vivino.com/thumbs/keyTi6m8T1mtdcYWvyEF4Q_pb_x600.png
https://www.vivino.com/renacer-punto-final-reserva-cabernet-franc-mendoza/w/4919670?year=2019&price_id=36630647,Punto Final Reserva Cabernet Franc,2019,Renacer,3.8,372,18.99,52.5350325%,47.741955%,25.343619999999994%,62.36836749999999%,"{'oaky': 62, 'black fruit': 33, 'spices': 32, 'red fruit': 22, 'earthy': 15, 'floral': 4, 'vegetal': 4, 'ageing': 2, 'dried fruit': 2, 'yeasty': 2}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza']",Argentinian Mendoza Cabernet Franc Red,14%,https://images.vivino.com/thumbs/7qu3aCCHSSG4aASv6pdrgg_pb_x600.png
https://www.vivino.com/trapiche-broquel-malbec/w/1148635?year=2021&price_id=35297184,Broquel Malbec,2021,Trapiche,3.8,371,20.99,66.7631375%,25.176357499999995%,17.397795000000002%,34.633332499999995%,"{'oaky': 1562, 'black fruit': 1267, 'earthy': 723, 'red fruit': 449, 'spices': 298, 'yeasty': 65, 'dried fruit': 62, 'floral': 45, 'ageing': 29, 'citrus': 28, 'vegetal': 27, 'tree fruit': 15, 'tropical': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/xKE2bPbJT16wAYlQFK5OhQ_pb_x600.png
https://www.vivino.com/tapiz-malbec/w/86147?year=2019&price_id=33551337,Malbec,2019,Tapiz,3.8,359,26.24,62.1786%,27.196305000000002%,16.367062500000003%,34.85261%,"{'black fruit': 331, 'oaky': 257, 'red fruit': 163, 'earthy': 102, 'spices': 69, 'floral': 29, 'yeasty': 16, 'dried fruit': 9, 'citrus': 8, 'ageing': 7, 'tree fruit': 7, 'vegetal': 3, 'tropical': 2}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/Oq27fKg-TpqJjV3fLk_LKw_pb_x600.png
https://www.vivino.com/ar-antucura-calcura/w/1839382?year=2020&price_id=37047646,Calcura,2020,Antucura,3.8,based,23.74,66.88953000000001%,28.134677500000002%,13.4933975%,33.188829999999996%,"{'oaky': 29, 'black fruit': 22, 'earthy': 17, 'red fruit': 11, 'spices': 8, 'ageing': 1, 'yeasty': 1, 'dried fruit': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Vista Flores']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/EfB137TrRtWZPKoYMh9wdA_pb_x600.png
https://www.vivino.com/crios-torrontes/w/1161922?year=2023&price_id=38320957,Torrontes,2023,Crios,3.8,365,16.99,54.1770575%,,4.932274999999999%,58.568417499999995%,"{'tree fruit': 986, 'citrus': 983, 'tropical': 581, 'earthy': 298, 'floral': 271, 'vegetal': 135, 'yeasty': 69, 'spices': 65, 'oaky': 60, 'ageing': 15, 'dried fruit': 9, 'black fruit': 7, 'red fruit': 6}","['vegetarian', 'spicy food', 'aperitif']",['Torrontés'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Torrontés,13%,https://images.vivino.com/thumbs/5YfNSC_WT0S1RKHpLRNRqQ_pb_x600.png
https://www.vivino.com/argento-malbec-reserva/w/1150685?year=2019&price_id=32052909,Malbec Reserva,2019,Argento,3.8,342,16.79,64.3456675%,30.264474999999997%,20.657537499999997%,32.597905%,"{'black fruit': 114, 'oaky': 75, 'earthy': 36, 'red fruit': 27, 'spices': 12, 'floral': 12, 'dried fruit': 8, 'yeasty': 4, 'ageing': 3, 'tree fruit': 3, 'citrus': 1, 'vegetal': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,,https://images.vivino.com/thumbs/t11_G_fzTIu0fdZnaYnnjg_pb_x600.png
https://www.vivino.com/tussock-jumper-malbec/w/1449276?year=2022&price_id=33972256,Malbec,2022,Tussock Jumper,3.8,337,11.99,63.872015000000005%,25.793772499999996%,16.249245000000002%,34.886167500000006%,"{'oaky': 440, 'black fruit': 347, 'red fruit': 231, 'earthy': 81, 'spices': 61, 'dried fruit': 29, 'yeasty': 21, 'floral': 18, 'vegetal': 6, 'citrus': 6, 'tree fruit': 5, 'ageing': 3, 'tropical': 2}","['beef', 'lamb', 'poultry']",['Malbec'],"['Argentina', 'San Juan']",Argentinian Malbec,13%,https://images.vivino.com/thumbs/0xafNg--TqKheToB4Y8vyQ_pb_x600.png
https://www.vivino.com/passionate-del-mono-malbec-syrah/w/6769242?year=2023&price_id=37967399,Del Mono Malbec - Syrah,2023,Passionate,3.8,based,17,63.525615%,36.35553%,23.434424999999997%,51.60349%,"{'black fruit': 38, 'oaky': 25, 'earthy': 14, 'red fruit': 11, 'spices': 7, 'floral': 3, 'dried fruit': 2, 'vegetal': 2, 'yeasty': 1, 'tree fruit': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Shiraz/Syrah', 'Malbec']","['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Malbec Red Blend,,https://images.vivino.com/thumbs/SyfnbTBKRoyKLhd8OS22IA_pb_x600.png
https://www.vivino.com/el-esteco-don-david-reserve-malbec/w/1817266?year=2023&price_id=38082180,Don David Reserve Malbec,2023,El Esteco,3.8,335,15.74,62.94649%,28.002017500000008%,19.334475%,35.357515%,"{'oaky': 1173, 'black fruit': 1031, 'earthy': 459, 'red fruit': 344, 'spices': 188, 'floral': 82, 'yeasty': 78, 'dried fruit': 56, 'ageing': 53, 'vegetal': 18, 'citrus': 16, 'tree fruit': 14, 'tropical': 2}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Salta', 'Calchaqui Valley', 'Cafayate Valley']",Argentinian Salta Malbec Red,14%,https://images.vivino.com/thumbs/fx8wcdpyQimuHzJIrHMUaw_pb_x600.png
https://www.vivino.com/antigal-uno-malbec/w/1110421?year=2021&price_id=35213488,UNO Malbec,2021,Antigal,3.8,317,16.95,64.060825%,28.7718475%,16.7098325%,37.436907500000004%,"{'oaky': 1281, 'black fruit': 1012, 'earthy': 542, 'red fruit': 414, 'spices': 213, 'yeasty': 58, 'dried fruit': 44, 'floral': 37, 'vegetal': 25, 'ageing': 21, 'tree fruit': 11, 'citrus': 10, 'tropical': 2}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,,https://images.vivino.com/thumbs/NUS2wC1gS3CU9GMVCgJ_oQ_pb_x600.png
https://www.vivino.com/cuvelier-los-andes-varietal-cabernet-sauvignon/w/1214599?year=2014&price_id=38576248,Varietal Cabernet Sauvignon,2014,Cuvelier Los Andes,3.8,297,66.67,64.38794%,55.667739999999995%,9.535522499999999%,46.779869999999995%,"{'oaky': 43, 'black fruit': 39, 'red fruit': 36, 'earthy': 25, 'spices': 13, 'vegetal': 4, 'tree fruit': 3, 'ageing': 2, 'floral': 2, 'yeasty': 1, 'citrus': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Cabernet Sauvignon,,https://images.vivino.com/thumbs/oPLVe7gxQ8K93gNWV8nTaA_pb_x600.png
